VaR,ES,Classes,Loss Mean
19.750518,2.554621,23,24937.1913
19.86621,2.550321,23,24937.1913
19.907811,2.550112,23,24937.1913
19.927881,2.551094,23,24937.1913
19.390305,2.551479,23,24937.1913
19.419427,2.549594,23,24937.1913
19.890389,2.551325,23,24937.1913
19.797312,2.550591,23,24937.1913
19.782705,2.552084,23,24937.1913
19.798294,2.553541,23,24937.1913
20.082061,2.553526,23,24937.1913
19.915084,2.548455,23,24937.1913
19.706639,2.551078,23,24937.1913
19.814312,2.551426,23,24937.1913
20.14428,2.551781,23,24937.1913
19.822804,2.551035,23,24937.1913
19.90895,2.550082,23,24937.1913
19.366466,2.549141,23,24937.1913
19.853885,2.551948,23,24937.1913
19.972845,2.551318,23,24937.1913
19.509727,2.549546,23,24937.1913
20.12438,2.55215,23,24937.1913
19.824642,2.553006,23,24937.1913
19.533594,2.551585,23,24937.1913
19.505956,2.547586,23,24937.1913
20.076194,2.555795,23,24937.1913
19.552939,2.548016,23,24937.1913
19.763631,2.550838,23,24937.1913
19.826703,2.551168,23,24937.1913
19.256784,2.551127,23,24937.1913
19.871264,2.550103,23,24937.1913
19.665618,2.550671,23,24937.1913
20.10506,2.55108,23,24937.1913
19.859612,2.552443,23,24937.1913
20.018041,2.552883,23,24937.1913
19.920856,2.550269,23,24937.1913
19.969263,2.552166,23,24937.1913
19.745413,2.553569,23,24937.1913
19.50084,2.54904,23,24937.1913
19.932942,2.551394,23,24937.1913
19.903418,2.550917,23,24937.1913
20.163252,2.550247,23,24937.1913
19.929962,2.552551,23,24937.1913
20.076471,2.552359,23,24937.1913
19.426365,2.550231,23,24937.1913
19.530572,2.549789,23,24937.1913
19.763266,2.547529,23,24937.1913
19.549308,2.551824,23,24937.1913
19.448247,2.551206,23,24937.1913
19.893923,2.550535,23,24937.1913
19.848729,2.550547,23,24937.1913
19.798622,2.552917,23,24937.1913
19.818962,2.550521,23,24937.1913
19.587038,2.551679,23,24937.1913
19.653067,2.550966,23,24937.1913
19.37606,2.551349,23,24937.1913
19.829133,2.550601,23,24937.1913
19.444512,2.547891,23,24937.1913
19.691272,2.551587,23,24937.1913
19.363136,2.549288,23,24937.1913
20.125352,2.550106,23,24937.1913
20.052963,2.549962,23,24937.1913
19.659929,2.549739,23,24937.1913
19.771592,2.549501,23,24937.1913
19.88632,2.55218,23,24937.1913
20.192209,2.554101,23,24937.1913
19.646066,2.551596,23,24937.1913
19.86849,2.555042,23,24937.1913
19.829961,2.552427,23,24937.1913
19.758465,2.552131,23,24937.1913
19.643911,2.550959,23,24937.1913
19.73507,2.55242,23,24937.1913
19.911755,2.554422,23,24937.1913
19.81964,2.551615,23,24937.1913
19.70518,2.550486,23,24937.1913
19.401512,2.552143,23,24937.1913
19.913234,2.551897,23,24937.1913
19.46798,2.550663,23,24937.1913
19.77607,2.55121,23,24937.1913
20.125782,2.552972,23,24937.1913
19.27542,2.548699,23,24937.1913
29.08514,3.124102,24,32294.44678
29.51804,3.131534,24,32294.44678
29.572994,3.124502,24,32294.44678
29.49168,3.12709,24,32294.44678
29.301052,3.128728,24,32294.44678
29.139819,3.127145,24,32294.44678
29.907764,3.126302,24,32294.44678
29.304489,3.125632,24,32294.44678
29.53027,3.126908,24,32294.44678
29.713578,3.127156,24,32294.44678
29.061482,3.125568,24,32294.44678
29.445642,3.131685,24,32294.44678
29.062569,3.125819,24,32294.44678
29.769597,3.131211,24,32294.44678
29.787066,3.131477,24,32294.44678
28.98754,3.12225,24,32294.44678
29.664912,3.127489,24,32294.44678
29.91749,3.12741,24,32294.44678
29.170262,3.127198,24,32294.44678
29.155767,3.123019,24,32294.44678
29.023842,3.122428,24,32294.44678
29.778013,3.131924,24,32294.44678
30.206751,3.130716,24,32294.44678
29.737023,3.126427,24,32294.44678
29.871627,3.131287,24,32294.44678
29.520375,3.125057,24,32294.44678
29.325867,3.123135,24,32294.44678
29.889454,3.131025,24,32294.44678
29.568494,3.130543,24,32294.44678
29.574161,3.127549,24,32294.44678
29.663749,3.127262,24,32294.44678
29.26197,3.12755,24,32294.44678
29.866641,3.130252,24,32294.44678
30.103984,3.128075,24,32294.44678
29.676879,3.125239,24,32294.44678
30.121145,3.129741,24,32294.44678
29.759948,3.127601,24,32294.44678
29.780274,3.126973,24,32294.44678
29.761491,3.126565,24,32294.44678
29.759769,3.127916,24,32294.44678
28.996,3.1266,24,32294.44678
29.527984,3.127219,24,32294.44678
29.511379,3.124272,24,32294.44678
29.539162,3.124004,24,32294.44678
29.194075,3.125572,24,32294.44678
30.2168,3.13075,24,32294.44678
30.359893,3.126453,24,32294.44678
28.926061,3.127745,24,32294.44678
29.244623,3.127258,24,32294.44678
30.133914,3.129769,24,32294.44678
29.390393,3.123831,24,32294.44678
29.712212,3.127179,24,32294.44678
28.889686,3.122428,24,32294.44678
29.493597,3.129311,24,32294.44678
29.103954,3.124135,24,32294.44678
29.114514,3.128887,24,32294.44678
29.149309,3.123901,24,32294.44678
29.807272,3.129828,24,32294.44678
29.758698,3.129357,24,32294.44678
29.664043,3.126087,24,32294.44678
28.89583,3.128103,24,32294.44678
29.496662,3.129501,24,32294.44678
29.233367,3.116525,24,32294.44678
29.565714,3.126061,24,32294.44678
29.585166,3.128602,24,32294.44678
30.283927,3.127498,24,32294.44678
29.38208,3.12632,24,32294.44678
28.784996,3.123875,24,32294.44678
29.773892,3.127508,24,32294.44678
29.887551,3.124444,24,32294.44678
29.552396,3.128836,24,32294.44678
29.408617,3.129377,24,32294.44678
28.993763,3.121993,24,32294.44678
29.358872,3.124272,24,32294.44678
29.847916,3.128748,24,32294.44678
29.674818,3.129607,24,32294.44678
29.295311,3.121936,24,32294.44678
29.212474,3.121905,24,32294.44678
29.504441,3.125409,24,32294.44678
29.879867,3.128996,24,32294.44678
30.095062,3.131729,24,32294.44678
30.172214,3.131956,24,32294.44678
29.404719,3.124303,24,32294.44678
29.148181,3.122973,24,32294.44678
29.947469,3.129777,24,32294.44678
29.249855,3.120639,24,32294.44678
29.712199,3.129951,24,32294.44678
30.0764,3.12674,24,32294.44678
28.885897,3.121421,24,32294.44678
29.654048,3.127501,24,32294.44678
28.928946,3.125928,24,32294.44678
29.163435,3.121428,24,32294.44678
29.092779,3.126169,24,32294.44678
29.664032,3.130505,24,32294.44678
29.634079,3.126656,24,32294.44678
29.471659,3.123814,24,32294.44678
29.249088,3.124096,24,32294.44678
29.450928,3.127777,24,32294.44678
29.732672,3.126011,24,32294.44678
29.57205,3.128188,24,32294.44678
29.63154,3.12768,24,32294.44678
29.380269,3.123934,24,32294.44678
29.180124,3.123297,24,32294.44678
29.30855,3.123598,24,32294.44678
29.304258,3.125868,24,32294.44678
29.316744,3.127119,24,32294.44678
29.711052,3.129563,24,32294.44678
28.903224,3.122841,24,32294.44678
29.87692,3.12849,24,32294.44678
29.884754,3.128612,24,32294.44678
30.078135,3.126532,24,32294.44678
28.686096,3.125513,24,32294.44678
29.543831,3.124207,24,32294.44678
30.126878,3.127856,24,32294.44678
29.36113,3.12521,24,32294.44678
28.606526,3.124959,24,32294.44678
29.745093,3.129237,24,32294.44678
29.760628,3.129338,24,32294.44678
29.333024,3.125902,24,32294.44678
29.950942,3.130272,24,32294.44678
29.600138,3.123248,24,32294.44678
29.706334,3.127437,24,32294.44678
28.962032,3.127624,24,32294.44678
30.122397,3.127188,24,32294.44678
29.321848,3.128369,24,32294.44678
30.023247,3.128763,24,32294.44678
29.41072,3.127418,24,32294.44678
29.367801,3.126694,24,32294.44678
29.621287,3.127103,24,32294.44678
29.206019,3.128819,24,32294.44678
29.258154,3.124542,24,32294.44678
29.734506,3.128295,24,32294.44678
29.428601,3.124095,24,32294.44678
29.822458,3.131523,24,32294.44678
29.69907,3.12977,24,32294.44678
29.341023,3.122478,24,32294.44678
28.93598,3.12528,24,32294.44678
29.11908,3.13114,24,32294.44678
29.289803,3.129623,24,32294.44678
29.682716,3.131658,24,32294.44678
29.840706,3.124252,24,32294.44678
29.088105,3.127497,24,32294.44678
29.195439,3.129023,24,32294.44678
28.552613,3.125073,24,32294.44678
29.615084,3.128853,24,32294.44678
29.012424,3.121869,24,32294.44678
29.901243,3.134987,24,32294.44678
29.674662,3.128241,24,32294.44678
28.940575,3.124636,24,32294.44678
29.217815,3.126114,24,32294.44678
29.402496,3.122649,24,32294.44678
29.48194,3.13191,24,32294.44678
29.106082,3.130008,24,32294.44678
30.004047,3.128297,24,32294.44678
29.671385,3.128603,24,32294.44678
29.080716,3.125822,24,32294.44678
29.593356,3.127506,24,32294.44678
29.899291,3.131213,24,32294.44678
29.643943,3.129196,24,32294.44678
29.362466,3.126152,24,32294.44678
29.375026,3.128437,24,32294.44678
29.376338,3.127467,24,32294.44678
29.330258,3.126346,24,32294.44678
30.130345,3.128866,24,32294.44678
29.30179,3.126361,24,32294.44678
29.274552,3.129669,24,32294.44678
29.348942,3.122937,24,32294.44678
29.138414,3.124503,24,32294.44678
29.732322,3.125896,24,32294.44678
29.65115,3.12629,24,32294.44678
29.136203,3.126869,24,32294.44678
29.24381,3.12702,24,32294.44678
29.178346,3.126459,24,32294.44678
29.062544,3.122468,24,32294.44678
29.435202,3.126338,24,32294.44678
29.811873,3.127859,24,32294.44678
28.904888,3.122928,24,32294.44678
29.087077,3.124932,24,32294.44678
29.277329,3.126371,24,32294.44678
29.35958,3.12744,24,32294.44678
29.18508,3.128569,24,32294.44678
29.593098,3.128124,24,32294.44678
30.082627,3.128634,24,32294.44678
29.91375,3.12776,24,32294.44678
29.32006,3.127216,24,32294.44678
29.985679,3.128486,24,32294.44678
30.102138,3.128173,24,32294.44678
29.114696,3.124464,24,32294.44678
29.39699,3.126267,24,32294.44678
29.867953,3.124968,24,32294.44678
28.508239,3.124601,24,32294.44678
29.09345,3.12365,24,32294.44678
29.770366,3.127676,24,32294.44678
29.950548,3.130248,24,32294.44678
29.524446,3.125554,24,32294.44678
29.20436,3.126303,24,32294.44678
29.921037,3.122196,24,32294.44678
29.021805,3.127329,24,32294.44678
29.426786,3.125203,24,32294.44678
29.56306,3.128884,24,32294.44678
15.617959,2.155652,25,27082.67194
15.860801,2.160329,25,27082.67194
15.753537,2.158267,25,27082.67194
15.398908,2.156926,25,27082.67194
15.772747,2.158628,25,27082.67194
15.543579,2.157313,25,27082.67194
15.757716,2.157965,25,27082.67194
15.811499,2.157902,25,27082.67194
16.036725,2.161276,25,27082.67194
15.428137,2.156394,25,27082.67194
15.505804,2.157811,25,27082.67194
15.886809,2.157229,25,27082.67194
15.611568,2.155574,25,27082.67194
15.623598,2.156898,25,27082.67194
15.573568,2.156658,25,27082.67194
15.607242,2.157674,25,27082.67194
15.877821,2.157884,25,27082.67194
15.72682,2.15904,25,27082.67194
15.62344,2.15619,25,27082.67194
15.396496,2.156658,25,27082.67194
15.380921,2.155199,25,27082.67194
15.444811,2.155557,25,27082.67194
15.659009,2.157537,25,27082.67194
15.546017,2.156971,25,27082.67194
15.98658,2.158702,25,27082.67194
15.258769,2.157393,25,27082.67194
15.586925,2.155896,25,27082.67194
16.018067,2.159149,25,27082.67194
15.438213,2.156145,25,27082.67194
15.707194,2.156463,25,27082.67194
15.50679,2.15671,25,27082.67194
15.56951,2.15688,25,27082.67194
15.669089,2.157017,25,27082.67194
15.52367,2.156632,25,27082.67194
15.839016,2.160375,25,27082.67194
15.739904,2.160027,25,27082.67194
15.934864,2.156383,25,27082.67194
15.382172,2.155826,25,27082.67194
15.320221,2.155531,25,27082.67194
15.700158,2.157912,25,27082.67194
15.59175,2.155797,25,27082.67194
15.849081,2.155733,25,27082.67194
15.172091,2.155592,25,27082.67194
15.639186,2.156353,25,27082.67194
15.532664,2.157221,25,27082.67194
15.734774,2.157523,25,27082.67194
15.350683,2.156537,25,27082.67194
15.482206,2.155948,25,27082.67194
15.85619,2.157561,25,27082.67194
15.776752,2.159193,25,27082.67194
15.769684,2.158318,25,27082.67194
15.234006,2.158796,25,27082.67194
15.628694,2.158728,25,27082.67194
15.848571,2.158828,25,27082.67194
15.397382,2.156901,25,27082.67194
15.49323,2.158157,25,27082.67194
15.262167,2.156675,25,27082.67194
15.689566,2.156084,25,27082.67194
15.356612,2.155543,25,27082.67194
15.574809,2.157198,25,27082.67194
15.415125,2.158207,25,27082.67194
15.772183,2.158449,25,27082.67194
15.965111,2.159895,25,27082.67194
15.444687,2.158707,25,27082.67194
16.019077,2.161503,25,27082.67194
15.46017,2.15531,25,27082.67194
15.497386,2.156747,25,27082.67194
15.726843,2.158382,25,27082.67194
15.552843,2.157834,25,27082.67194
15.836028,2.155043,25,27082.67194
15.735457,2.158685,25,27082.67194
15.541651,2.158448,25,27082.67194
15.486086,2.155864,25,27082.67194
15.5661,2.15635,25,27082.67194
15.611718,2.155327,25,27082.67194
15.788381,2.158587,25,27082.67194
15.446891,2.158298,25,27082.67194
15.63341,2.157761,25,27082.67194
15.863396,2.161682,25,27082.67194
15.731828,2.158727,25,27082.67194
15.754168,2.158803,25,27082.67194
15.66046,2.15784,25,27082.67194
15.780563,2.157982,25,27082.67194
15.623838,2.153831,25,27082.67194
15.708036,2.158474,25,27082.67194
15.19695,2.155547,25,27082.67194
15.520904,2.157583,25,27082.67194
15.390263,2.157876,25,27082.67194
15.654826,2.156061,25,27082.67194
15.6202,2.158335,25,27082.67194
15.950894,2.159301,25,27082.67194
15.900092,2.156377,25,27082.67194
15.845923,2.157283,25,27082.67194
15.390344,2.155944,25,27082.67194
15.857338,2.157257,25,27082.67194
15.880805,2.159024,25,27082.67194
15.500051,2.156914,25,27082.67194
15.57756,2.155696,25,27082.67194
15.585554,2.156639,25,27082.67194
15.579359,2.155353,25,27082.67194
15.890155,2.156867,25,27082.67194
15.754973,2.158135,25,27082.67194
15.677655,2.159489,25,27082.67194
15.362963,2.158423,25,27082.67194
15.587054,2.157094,25,27082.67194
15.925606,2.158571,25,27082.67194
15.523826,2.158028,25,27082.67194
15.86232,2.160787,25,27082.67194
15.42212,2.15624,25,27082.67194
15.81285,2.15501,25,27082.67194
15.555235,2.158379,25,27082.67194
15.319057,2.155831,25,27082.67194
15.575834,2.158711,25,27082.67194
15.710304,2.158911,25,27082.67194
15.836421,2.159896,25,27082.67194
15.562794,2.156141,25,27082.67194
15.557151,2.157013,25,27082.67194
15.616458,2.159435,25,27082.67194
15.65022,2.158761,25,27082.67194
15.621775,2.157196,25,27082.67194
15.628631,2.160326,25,27082.67194
15.52343,2.156279,25,27082.67194
15.737877,2.156969,25,27082.67194
15.828461,2.158727,25,27082.67194
15.644167,2.158243,25,27082.67194
15.481535,2.158827,25,27082.67194
16.030439,2.157924,25,27082.67194
15.625657,2.158099,25,27082.67194
15.793492,2.159555,25,27082.67194
15.54843,2.15744,25,27082.67194
15.715207,2.159101,25,27082.67194
15.548518,2.155473,25,27082.67194
15.736878,2.157485,25,27082.67194
15.576108,2.157593,25,27082.67194
15.378554,2.155535,25,27082.67194
15.511458,2.157676,25,27082.67194
15.602682,2.157614,25,27082.67194
15.704924,2.157882,25,27082.67194
15.609567,2.156146,25,27082.67194
15.564659,2.156672,25,27082.67194
15.63723,2.156446,25,27082.67194
15.664539,2.155428,25,27082.67194
15.669308,2.157357,25,27082.67194
16.132735,2.159458,25,27082.67194
15.349399,2.154108,25,27082.67194
15.598761,2.157144,25,27082.67194
15.48845,2.15481,25,27082.67194
15.345872,2.155079,25,27082.67194
15.87036,2.157608,25,27082.67194
15.61819,2.1555,25,27082.67194
15.686759,2.157444,25,27082.67194
15.576602,2.157243,25,27082.67194
15.782384,2.160534,25,27082.67194
15.64303,2.157207,25,27082.67194
15.394496,2.157162,25,27082.67194
15.678322,2.155542,25,27082.67194
15.346658,2.158658,25,27082.67194
15.952969,2.160189,25,27082.67194
16.082743,2.157403,25,27082.67194
15.603291,2.154914,25,27082.67194
16.146715,2.159749,25,27082.67194
15.381218,2.154889,25,27082.67194
15.488661,2.157518,25,27082.67194
15.700071,2.157425,25,27082.67194
15.491063,2.157814,25,27082.67194
15.60224,2.156801,25,27082.67194
15.712988,2.158902,25,27082.67194
15.598549,2.158429,25,27082.67194
15.647735,2.157672,25,27082.67194
16.01529,2.157901,25,27082.67194
15.565966,2.158582,25,27082.67194
15.70245,2.15863,25,27082.67194
15.745647,2.158208,25,27082.67194
15.505972,2.156524,25,27082.67194
15.417418,2.156378,25,27082.67194
15.508745,2.158178,25,27082.67194
15.563232,2.157835,25,27082.67194
15.623268,2.158557,25,27082.67194
15.557001,2.156472,25,27082.67194
15.59119,2.15857,25,27082.67194
15.43021,2.15668,25,27082.67194
15.293666,2.155293,25,27082.67194
15.65595,2.1583,25,27082.67194
15.500912,2.157455,25,27082.67194
15.712067,2.155412,25,27082.67194
15.641382,2.158125,25,27082.67194
15.717688,2.161205,25,27082.67194
15.697698,2.159149,25,27082.67194
15.704511,2.161304,25,27082.67194
15.475107,2.156526,25,27082.67194
15.517638,2.157128,25,27082.67194
15.807819,2.160129,25,27082.67194
15.562831,2.156537,25,27082.67194
15.989378,2.160697,25,27082.67194
15.596401,2.158171,25,27082.67194
15.581024,2.155793,25,27082.67194
15.674476,2.158054,25,27082.67194
15.773171,2.158408,25,27082.67194
15.71393,2.158144,25,27082.67194
15.458346,2.157963,25,27082.67194
16.997263,2.233651,26,24157.76493
17.572463,2.236024,26,24157.76493
17.221254,2.234541,26,24157.76493
17.172312,2.236551,26,24157.76493
17.115015,2.231388,26,24157.76493
17.205752,2.233503,26,24157.76493
16.847563,2.231456,26,24157.76493
17.190612,2.232014,26,24157.76493
17.352601,2.235318,26,24157.76493
17.352153,2.236909,26,24157.76493
17.530904,2.236379,26,24157.76493
17.061493,2.234937,26,24157.76493
17.003557,2.233965,26,24157.76493
17.054642,2.233241,26,24157.76493
17.293834,2.235984,26,24157.76493
17.252822,2.236105,26,24157.76493
17.104996,2.233373,26,24157.76493
17.034643,2.233658,26,24157.76493
17.248235,2.233937,26,24157.76493
17.560095,2.236249,26,24157.76493
17.129536,2.238241,26,24157.76493
16.954553,2.233738,26,24157.76493
17.21106,2.234535,26,24157.76493
17.364843,2.234159,26,24157.76493
16.989847,2.231926,26,24157.76493
17.370156,2.234847,26,24157.76493
16.999968,2.234412,26,24157.76493
17.287851,2.236698,26,24157.76493
17.095594,2.234969,26,24157.76493
17.41463,2.234146,26,24157.76493
17.090269,2.235214,26,24157.76493
17.040681,2.232279,26,24157.76493
17.041698,2.232835,26,24157.76493
17.58179,2.232997,26,24157.76493
17.284929,2.236009,26,24157.76493
16.826042,2.232611,26,24157.76493
17.686434,2.239762,26,24157.76493
17.091395,2.233726,26,24157.76493
17.608211,2.235351,26,24157.76493
17.51074,2.234737,26,24157.76493
17.15123,2.23294,26,24157.76493
17.205233,2.235177,26,24157.76493
17.19008,2.2356,26,24157.76493
17.067317,2.231066,26,24157.76493
17.21527,2.232396,26,24157.76493
17.310108,2.235358,26,24157.76493
17.33588,2.237196,26,24157.76493
16.84723,2.233974,26,24157.76493
16.977648,2.236627,26,24157.76493
17.394443,2.236305,26,24157.76493
17.267331,2.236704,26,24157.76493
17.087066,2.233346,26,24157.76493
17.269485,2.233482,26,24157.76493
16.960406,2.233287,26,24157.76493
17.20409,2.2347,26,24157.76493
17.253151,2.234392,26,24157.76493
17.375425,2.236009,26,24157.76493
16.88686,2.233681,26,24157.76493
17.100504,2.235778,26,24157.76493
17.300338,2.233966,26,24157.76493
17.11235,2.234886,26,24157.76493
17.301776,2.234694,26,24157.76493
17.058523,2.231827,26,24157.76493
17.016472,2.235651,26,24157.76493
17.055417,2.235646,26,24157.76493
17.297019,2.234669,26,24157.76493
17.13584,2.233247,26,24157.76493
17.553711,2.236815,26,24157.76493
17.31809,2.23487,26,24157.76493
17.30065,2.23636,26,24157.76493
16.81872,2.23271,26,24157.76493
17.130669,2.235289,26,24157.76493
16.957421,2.234171,26,24157.76493
17.29119,2.233956,26,24157.76493
17.057593,2.238061,26,24157.76493
17.082128,2.234839,26,24157.76493
16.917695,2.234415,26,24157.76493
17.33135,2.23501,26,24157.76493
17.403203,2.234597,26,24157.76493
17.562795,2.236098,26,24157.76493
16.994143,2.232731,26,24157.76493
17.247895,2.237089,26,24157.76493
17.009135,2.233473,26,24157.76493
17.553603,2.237825,26,24157.76493
17.249263,2.234458,26,24157.76493
17.512838,2.235004,26,24157.76493
17.262185,2.232595,26,24157.76493
17.253044,2.234304,26,24157.76493
17.152981,2.232619,26,24157.76493
17.307316,2.238284,26,24157.76493
17.070568,2.233238,26,24157.76493
17.27106,2.234963,26,24157.76493
16.927694,2.233624,26,24157.76493
17.158142,2.236215,26,24157.76493
16.913846,2.231053,26,24157.76493
17.364883,2.234382,26,24157.76493
17.275385,2.233264,26,24157.76493
17.293133,2.233499,26,24157.76493
16.853411,2.232619,26,24157.76493
17.168775,2.234394,26,24157.76493
17.251367,2.233007,26,24157.76493
16.966006,2.232529,26,24157.76493
17.193418,2.235084,26,24157.76493
17.169592,2.234021,26,24157.76493
17.271233,2.236765,26,24157.76493
17.15285,2.23346,26,24157.76493
17.155173,2.232638,26,24157.76493
17.114368,2.235794,26,24157.76493
17.279934,2.234126,26,24157.76493
17.532884,2.235866,26,24157.76493
16.824987,2.233073,26,24157.76493
17.290494,2.235067,26,24157.76493
17.30039,2.23502,26,24157.76493
17.833121,2.236626,26,24157.76493
17.670573,2.235445,26,24157.76493
17.228791,2.232871,26,24157.76493
16.933611,2.233618,26,24157.76493
17.376473,2.234214,26,24157.76493
17.335939,2.235686,26,24157.76493
17.133556,2.235577,26,24157.76493
17.32894,2.235751,26,24157.76493
17.167352,2.233217,26,24157.76493
17.228405,2.239084,26,24157.76493
17.315595,2.236349,26,24157.76493
17.509122,2.237818,26,24157.76493
17.08817,2.235066,26,24157.76493
17.525235,2.235448,26,24157.76493
17.576014,2.236841,26,24157.76493
17.265237,2.233272,26,24157.76493
17.19068,2.234477,26,24157.76493
17.043273,2.231528,26,24157.76493
17.069664,2.234233,26,24157.76493
16.978962,2.233241,26,24157.76493
17.160334,2.233808,26,24157.76493
17.23604,2.2326,26,24157.76493
17.06855,2.230917,26,24157.76493
17.48412,2.23519,26,24157.76493
17.298932,2.236634,26,24157.76493
17.309148,2.234363,26,24157.76493
17.308005,2.232872,26,24157.76493
17.293253,2.234482,26,24157.76493
16.99482,2.237225,26,24157.76493
16.878721,2.235694,26,24157.76493
17.265512,2.233152,26,24157.76493
17.042681,2.235264,26,24157.76493
17.542482,2.236448,26,24157.76493
16.908396,2.232598,26,24157.76493
17.064738,2.231733,26,24157.76493
17.061185,2.229674,26,24157.76493
16.813334,2.229882,26,24157.76493
17.32885,2.234173,26,24157.76493
17.282642,2.234989,26,24157.76493
17.391039,2.234204,26,24157.76493
17.101398,2.236056,26,24157.76493
17.237707,2.236092,26,24157.76493
16.975814,2.234692,26,24157.76493
17.060157,2.232959,26,24157.76493
16.990311,2.233541,26,24157.76493
17.444399,2.234589,26,24157.76493
17.140757,2.236536,26,24157.76493
17.181912,2.236914,26,24157.76493
17.389108,2.235118,26,24157.76493
17.28663,2.236377,26,24157.76493
17.474082,2.234907,26,24157.76493
17.088699,2.232958,26,24157.76493
17.155236,2.234485,26,24157.76493
17.225141,2.234023,26,24157.76493
17.147332,2.232855,26,24157.76493
16.910795,2.235143,26,24157.76493
17.159806,2.233527,26,24157.76493
16.950673,2.233996,26,24157.76493
17.358215,2.233115,26,24157.76493
17.245868,2.234884,26,24157.76493
16.89021,2.234755,26,24157.76493
17.286859,2.233094,26,24157.76493
17.026216,2.234047,26,24157.76493
17.338638,2.234533,26,24157.76493
17.010376,2.233627,26,24157.76493
17.234847,2.236988,26,24157.76493
17.112685,2.235375,26,24157.76493
17.32752,2.235084,26,24157.76493
16.951048,2.234964,26,24157.76493
16.984532,2.232796,26,24157.76493
17.059881,2.234242,26,24157.76493
17.559732,2.232673,26,24157.76493
17.555116,2.236741,26,24157.76493
17.085453,2.234956,26,24157.76493
17.245665,2.230979,26,24157.76493
17.220144,2.233183,26,24157.76493
17.065334,2.234433,26,24157.76493
17.394816,2.234936,26,24157.76493
17.133828,2.233525,26,24157.76493
17.082767,2.233532,26,24157.76493
17.48736,2.231394,26,24157.76493
17.381302,2.233417,26,24157.76493
17.221564,2.233812,26,24157.76493
17.331965,2.236907,26,24157.76493
16.954612,2.233541,26,24157.76493
17.424423,2.234299,26,24157.76493
17.191627,2.234946,26,24157.76493
15.685671,2.127207,27,24122.22036
15.374761,2.127771,27,24122.22036
15.874914,2.129297,27,24122.22036
15.646626,2.126363,27,24122.22036
15.801018,2.129961,27,24122.22036
15.439879,2.127348,27,24122.22036
15.300659,2.126288,27,24122.22036
15.544105,2.127726,27,24122.22036
15.693836,2.128443,27,24122.22036
15.630462,2.128284,27,24122.22036
15.55192,2.128408,27,24122.22036
15.702476,2.129123,27,24122.22036
15.544063,2.128866,27,24122.22036
15.36023,2.127298,27,24122.22036
15.733524,2.127936,27,24122.22036
15.83583,2.130062,27,24122.22036
15.533535,2.127449,27,24122.22036
15.88121,2.13129,27,24122.22036
15.906793,2.129214,27,24122.22036
15.587921,2.129138,27,24122.22036
15.910533,2.131256,27,24122.22036
15.924076,2.128326,27,24122.22036
15.430034,2.129245,27,24122.22036
15.500091,2.128887,27,24122.22036
15.553227,2.128546,27,24122.22036
15.709668,2.127836,27,24122.22036
15.772056,2.129087,27,24122.22036
15.631375,2.127991,27,24122.22036
15.424704,2.129545,27,24122.22036
15.709337,2.129353,27,24122.22036
15.586129,2.129556,27,24122.22036
15.43013,2.127783,27,24122.22036
15.659576,2.128819,27,24122.22036
15.457976,2.125865,27,24122.22036
15.465636,2.128804,27,24122.22036
15.6575,2.12928,27,24122.22036
15.451569,2.127216,27,24122.22036
15.406698,2.128953,27,24122.22036
15.64053,2.128018,27,24122.22036
15.76964,2.130012,27,24122.22036
15.543529,2.127885,27,24122.22036
15.655317,2.129107,27,24122.22036
15.982475,2.129068,27,24122.22036
15.282001,2.129087,27,24122.22036
15.63182,2.129698,27,24122.22036
15.790507,2.127733,27,24122.22036
15.654553,2.127125,27,24122.22036
15.459985,2.127636,27,24122.22036
15.706409,2.127751,27,24122.22036
15.656648,2.128536,27,24122.22036
15.572951,2.127156,27,24122.22036
15.80995,2.129089,27,24122.22036
15.641553,2.128379,27,24122.22036
15.746517,2.130279,27,24122.22036
15.951985,2.129593,27,24122.22036
15.459988,2.128297,27,24122.22036
15.532305,2.127012,27,24122.22036
15.994785,2.127814,27,24122.22036
15.529293,2.128516,27,24122.22036
15.578936,2.126806,27,24122.22036
15.605044,2.126957,27,24122.22036
15.496758,2.126717,27,24122.22036
15.693009,2.126889,27,24122.22036
15.810391,2.130613,27,24122.22036
15.549214,2.128107,27,24122.22036
15.695182,2.129415,27,24122.22036
15.653675,2.127956,27,24122.22036
15.90919,2.12839,27,24122.22036
15.781523,2.128695,27,24122.22036
15.592592,2.130529,27,24122.22036
15.472697,2.128937,27,24122.22036
15.637279,2.131704,27,24122.22036
15.572693,2.129546,27,24122.22036
15.37006,2.12683,27,24122.22036
15.59549,2.127716,27,24122.22036
15.938615,2.128467,27,24122.22036
15.749616,2.129723,27,24122.22036
15.681388,2.129157,27,24122.22036
15.491616,2.128148,27,24122.22036
15.509238,2.127546,27,24122.22036
15.648551,2.127135,27,24122.22036
15.560941,2.127634,27,24122.22036
15.749591,2.126539,27,24122.22036
15.458564,2.129216,27,24122.22036
15.46252,2.129233,27,24122.22036
15.668364,2.128911,27,24122.22036
15.70282,2.127824,27,24122.22036
15.540902,2.128396,27,24122.22036
15.653908,2.129474,27,24122.22036
15.5375,2.12788,27,24122.22036
15.861805,2.128312,27,24122.22036
15.74091,2.12785,27,24122.22036
15.360743,2.127045,27,24122.22036
15.538844,2.129806,27,24122.22036
15.684137,2.129153,27,24122.22036
