14350,36,469.74,5,6.63,8,12.8,18,0,4.6021,782,3.7856
1500,36,50.36,1,19.76,20,52.6,29,2,4.9868,677,4.3898
28000,60,757.5,5,5.95,7,36,12,0,4.9467,762,4.178
9075,36,360.78,4,17.63,10,31.3,12,0,4.7634,672,3.393
6150,36,230.1,10,13.05,6,86.2,8,0,4.9031,677,3.7551
10000,60,232.64,7,14.6,7,23.6,18,2,4.9031,782,3.9395
33950,36,1303.6,10,9.13,11,33.8,35,8,5.0864,672,3.752
8800,36,336.76,0,1.88,3,70.9,4,0,4.5052,692,3.2978
10300,60,305.78,1,38.17,9,31.3,32,3,4.4843,672,3.478
4200,36,151.55,10,10.91,9,78.6,25,6,5.0792,662,3.8912
18000,60,518.66,3,17.29,12,21.8,24,1,4.699,787,4.0583
15500,36,616.2,10,24.14,13,47.8,29,0,4.716,677,4.3381
15000,36,491.01,6,1.13,5,3.2,10,3,4.7559,822,3.0741
34000,60,1027.9,10,17.6,11,57,18,0,4.8325,677,4.1362
22600,60,598.64,10,25.2,13,37.9,34,1,4.8196,697,4.0424
20000,60,482.23,10,5.72,8,62,17,1,5.0414,662,4.0822
10000,60,260.73,5,20.17,5,67.8,6,0,4.716,682,3.4548
15000,36,524.48,9,15.49,6,68.2,8,0,4.7243,687,4.054
7125,36,273.85,2,4.57,6,87.2,6,0,4.6628,662,3.74
18725,36,739.56,7,10.47,4,81.3,16,4,4.9731,662,3.8295
29175,36,975.87,10,17.43,11,10.3,43,4,5.171,667,3.5285
1500,36,47.14,10,17.17,10,55,22,2,4.7709,702,3.9163
4400,36,176.82,10,2.3,7,26.8,13,0,4.9294,682,3.7292
24000,60,662.45,10,18.48,20,46.4,35,2,5.0414,702,4.2674
20000,36,683.36,2,7.43,7,42.8,11,0,5.2788,732,4.004
12775,36,504.56,7,25.76,16,62.8,39,0,4.7634,677,4.0555
11125,36,409.15,4,37.04,11,29.3,31,3,4.7634,692,3.2936
11525,36,438.18,2,1.47,5,9.9,16,0,4.7574,767,3.0535
15000,36,501.02,5,36.99,25,48.5,52,3,4.9031,722,4.7331
16300,36,567.53,8,4.35,16,20.9,18,0,4.9294,707,3.9056
9600,36,328.06,4,20.72,11,17.5,39,0,4.8129,692,3.5103
16000,60,415.49,2,4.09,9,36.3,26,2,5.2305,692,3.6911
12000,36,412.94,0,12.05,7,0,20,0,4.6628,752,0
10000,36,342.22,6,14.1,11,75.1,14,0,4.8129,677,4.2614
16425,36,579.81,5,20.49,17,48.3,29,0,4.8451,682,4.1962
10000,36,350.59,10,17.9,14,64.3,26,1,5,697,4.6308
16800,36,595.22,10,24,9,74.8,17,0,4.6233,687,4.3937
19225,60,576.29,4,1.61,10,80,14,3,5.9542,667,3.723
30000,36,1015.6,3,14.31,13,33.7,24,1,5.0828,737,4.0774
24000,36,878.78,4,13.76,9,53.1,13,0,4.8751,672,3.978
24000,60,702.89,3,25.23,12,32.6,28,0,4.8129,697,3.9789
5000,36,173.31,10,33.4,9,64,28,5,4.3802,697,4.4282
21000,60,550.9,10,24.69,17,43.8,28,0,5.1139,667,4.3188
10000,36,366.82,10,5.74,7,46.1,15,0,4.8751,667,4.1368
30000,36,1118,2,13.72,5,70.5,15,0,5,667,3.8263
35000,36,1247.7,2,11.57,22,33.7,44,1,5.2455,677,4.0906
12975,36,462.53,10,9.53,5,28.7,13,3,5.0792,712,3.5981
16425,60,490.13,2,12.58,10,60.1,24,2,4.8573,662,3.8687
5650,36,197.56,1,38.46,7,20,22,2,4.9445,672,2.9074
6000,36,217.64,4,21.64,8,72,12,0,4.4771,662,3.8987
35000,36,1298.8,0,19.2,14,30.1,34,9,5.248,717,4.1033
34475,36,1216.1,10,6.54,9,71.5,54,3,4.9777,667,4.0721
25000,36,842.23,7,15.74,10,46.3,21,2,4.9823,717,4.3647
30000,60,862.87,2,31.25,23,63,38,0,4.8751,697,4.4356
25000,36,885.73,2,13.79,12,69.8,38,5,5.0969,667,4.2152
12000,60,298.17,5,20.1,15,83.2,24,2,5.0792,677,4.6385
11875,60,314.55,10,21.24,21,14.8,47,2,4.5185,707,3.9601
15225,36,609.95,7,31.63,8,12,24,0,4.6532,712,5.0803
36000,36,1195.5,5,28.02,12,23.1,31,0,4.9031,787,4.4864
20000,36,718.75,0,12.77,5,52.1,11,2,4.8573,687,3.5431
29175,36,1145.8,5,10.8,23,16.4,32,1,5.4771,727,3.8213
15000,36,534.72,3,37.83,10,34.9,29,3,4.6021,732,3.6834
35000,60,995.34,10,0.6,5,1.1,12,3,5,837,2.4969
3975,36,146.76,4,5.98,6,66,20,3,4.8129,662,3.7005
3625,36,127.97,2,21.75,12,12.4,46,4,4.9031,722,3.5088
12000,60,293.67,10,6.83,8,52.8,24,0,5.2553,672,3.6467
7750,36,266.13,10,14.54,9,61.8,23,4,4.9638,692,3.8877
3000,36,101.94,5,14.06,9,56.1,23,3,4.6233,662,3.9973
11500,36,446.85,1,16.76,8,90.8,17,0,4.6778,662,3.8771
6000,36,196.41,10,20.94,7,91.1,16,2,4.9031,677,4.505
20000,36,688.23,4,7.4,14,35,26,0,5.4664,667,3.7171
21425,60,679.94,10,19.9,22,55,52,4,4.8261,662,4.5915
12800,36,447.55,10,30.68,9,68,17,0,4.8513,672,4.2038
8625,36,290.57,0,0,8,0,22,1,4.3802,672,0
15350,36,610.24,3,5.9,8,48.7,23,2,5.1761,672,3.6604
24650,60,639.3,10,1.97,4,52.3,12,2,4.8451,712,3.6378
2800,36,97.91,0,11.44,6,43.1,15,0,4.6532,667,3.6073
3325,36,112.6,6,7.23,9,58.2,18,4,4.6532,682,3.5355
10500,36,374.31,10,11.77,12,18.1,45,7,4.9777,667,3.4062
10000,60,288.15,0,17.77,17,19.1,34,0,4.7782,667,3.5623
20000,36,664.2,10,15.66,11,6,27,0,4.9243,837,3.4216
25975,60,778.63,4,15.6,12,47.4,15,0,4.8129,662,3.8775
7900,36,286.6,6,13.17,7,22.1,7,0,4.6233,677,3.61
8350,36,300.08,5,17.82,14,24.9,27,1,4.7709,737,3.8517
28500,36,1090.7,7,20.86,11,61.6,16,0,4.9243,697,4.3437
23500,36,780.43,10,12.88,5,24.9,11,0,5,677,4.4488
5000,36,179.69,1,20.81,9,17.4,17,0,4.5798,732,2.9315
31950,36,1148.2,3,2.72,7,0.2,10,0,5.2238,732,1.6435
6000,36,187.72,9,12.31,14,36.3,18,1,5.0004,682,4.0179
16950,60,428.31,3,19.6,9,25.1,19,0,4.6276,752,4.1605
25200,60,607.61,10,20.52,12,8.1,47,6,5.0294,812,3.6506
7000,36,235.83,10,11.47,7,65.9,14,1,4.5441,722,4.1675
32000,36,1240.9,0,7.86,11,55.3,13,0,5,672,4.2745
15000,60,414.2,4,37.75,9,74.7,21,0,4.716,672,4.2536
20000,36,670.9,3,6.91,13,36.5,40,8,5.0414,702,3.7115
9575,36,383.6,4,8.2,12,25.2,37,0,4.4771,672,3.5842
4200,36,140.49,3,25.61,9,46.1,11,0,4.4513,672,3.5274
9600,36,331.1,10,4.41,12,13,41,2,4.9685,672,2.9836
17875,36,637.21,9,2.7,3,47.5,5,0,4.8261,667,3.5687
16000,36,544.21,1,1.38,3,21.1,7,1,5.0627,762,3.6037
10000,60,321.51,10,8.09,3,0.2,9,1,4.6233,767,1.301
13000,36,499.65,5,27.97,9,77.9,30,0,4.8129,662,3.971
10000,36,314.25,10,1.67,6,12.8,15,2,4.716,787,3.7392
14300,36,523.03,2,30.52,25,60.3,46,2,4.6532,677,4.4836
6000,36,210.92,3,0.91,3,78.9,20,3,4.6532,697,3.0434
4075,36,152.49,6,23.64,12,88.4,23,0,4.7782,672,4.4857
6450,36,225.53,7,23.37,17,64.4,28,2,4.9294,682,4.4311
4000,36,145.72,6,22.53,6,96.1,14,0,4.8751,662,4.129
28000,60,741.68,7,25.44,10,31.9,29,4,4.9031,677,3.5789
15100,36,579.42,3,23.47,10,52.1,14,0,4.5563,672,3.9451
20000,36,678.13,0,2.18,12,14.1,19,0,5.066,702,3.6309
16950,36,719.19,3,7.2,17,6.4,22,0,4.6532,692,3.6451
18000,60,488.79,8,26.38,22,93.6,48,3,4.699,677,4.1673
12000,36,432.45,7,15.17,18,78,46,5,5.0414,667,4.3738
30000,60,786.83,3,10.32,13,20,45,3,5.0414,717,3.7843
13375,60,341.46,9,25.27,8,60.1,24,1,4.7404,667,4.2455
5000,36,169.32,10,9.93,12,69.6,20,0,4.8129,677,3.7619
5000,36,159.38,2,18.4,2,45.7,16,3,4.4771,752,3.6597
10000,60,284.39,3,0.05,2,0,5,0,4.5798,752,0
14000,36,481.83,5,3.23,5,3.7,8,0,4.8129,752,3.0326
5000,36,168.45,10,15.77,7,58.3,29,8,5.0607,717,3.4651
25450,60,760.33,2,14.38,4,20.7,5,0,4.8129,752,3.4131
35000,36,1300.5,4,1.84,11,23,14,0,5.3979,717,4.4102
21000,36,721.11,4,11.11,13,5.6,30,0,5.0792,722,4.9915
12000,36,365.23,8,30.59,7,33.3,17,3,4.5527,812,4.1207
12225,60,358.75,1,28.4,4,47,5,0,4.5563,702,3.6261
15875,36,560.01,10,14.53,12,50.3,37,4,5.2553,667,4.1227
6000,36,217.67,10,15.64,9,78.3,15,0,4.5441,697,3.9767
12000,60,298.17,9,36,19,37.9,36,0,4.8129,717,3.9299
10000,36,335.45,1,14.37,6,38.8,17,0,4.959,712,3.4214
24000,60,638.53,5,18.29,18,43.1,26,2,5,697,4.4359
10000,60,246.33,2,19.02,11,78.4,18,1,5.1004,697,4.2289
35000,36,1257.8,10,17.81,11,76,20,2,5.2529,702,4.7223
10000,36,332.1,0,4.01,6,2.3,19,0,4.7404,757,2.6665
12175,60,348.56,10,10.68,10,42.9,17,1,5.0792,662,4.0287
8000,36,260.55,7,21.91,9,78.9,18,0,4.8196,667,3.7891
10000,36,329.48,3,5.64,7,63.3,22,1,5.0414,662,4.1577
18950,60,497.02,4,1.6,8,6.9,15,0,4.7559,757,3.261
25000,36,938.68,10,13.77,6,74.4,22,7,4.878,662,3.8539
6000,36,203.12,1,16.5,4,84.4,14,5,4.9294,687,3.9222
24500,36,849.19,3,15.79,16,30.4,17,0,4.9542,752,4.3113
16000,36,540.5,1,13.25,10,24.8,17,0,4.8751,722,3.7038
1400,36,54.99,0,25.24,3,53.3,10,2,4.5682,697,2.7275
8400,36,280.98,10,11.68,9,52.4,47,7,4.9542,667,4.3247
5025,36,187.26,7,9.47,5,28.6,8,0,4.8573,667,2.8756
13750,36,495.52,10,10.82,16,97.5,24,1,4.7924,682,3.3113
15000,60,367.09,10,19.38,16,38.2,26,1,4.8325,762,4.2526
35000,36,1223.8,2,12.01,16,33.2,39,1,5.3802,717,4.0994
27050,36,1001.4,3,27.36,8,92.7,17,0,4.9542,697,4.4696
14625,36,550.93,5,28.23,7,57.8,10,1,4.6233,672,4.1143
35000,36,1170.7,6,12.96,16,22.1,39,4,5.2553,752,4.1115
16000,36,546.77,10,10.24,12,31.5,45,6,4.7076,707,3.7506
16150,36,575.72,0,1.63,5,23.5,5,0,4.8751,707,3.3674
26275,36,963.01,5,7.08,10,42.2,19,0,5.2175,672,3.7082
17100,36,617.01,6,17.79,11,44.4,17,0,4.6532,712,4.18
30000,36,1059,3,9.84,5,41.1,16,4,5.1761,662,3.8927
9750,36,345.44,5,3.04,6,19.5,8,0,4.7782,672,3.3701
30000,60,898.04,2,6.88,6,0.1,6,0,4.9542,737,1.7782
15425,60,396.33,9,5.76,5,11.2,12,1,4.9031,712,3.0711
12500,36,445.6,8,9.19,8,75.3,13,0,5.3979,682,4.6613
24500,36,864.26,10,8.59,14,42.3,28,2,4.7824,742,4.4625
8500,36,311.54,2,2.2,7,2,20,0,4.2553,697,2.0128
7500,36,274.89,1,18.47,8,56.7,16,1,4.6913,677,3.8502
35000,36,1252.6,1,2.75,16,20,22,0,5,717,4.2354
9000,36,303.21,10,23.2,17,96.4,40,0,4.7559,682,3.7244
3375,36,125.78,1,25.21,5,59.7,6,0,4,687,3.6568
27725,36,996.36,0,6.52,6,47,20,2,5.243,662,3.96
5000,36,179.69,0,20.59,10,56.3,27,1,4.8129,662,3.9781
24000,36,785.62,10,3.94,8,30.2,21,3,5.5052,687,3.476
8000,36,293.46,6,21.72,10,78.4,34,1,4.6513,667,4.173
8400,36,260.87,1,23.05,13,13.9,20,1,4.7782,757,3.8094
24000,36,785.62,8,8.63,8,7.6,24,1,5.301,822,3.5695
14600,60,378.66,2,19.03,6,72.9,11,0,4.6335,672,3.7872
12000,36,429.45,10,9.92,13,34.2,19,1,4.9777,682,4.0321
28000,60,835.03,7,16.08,12,45.9,22,1,4.9294,692,4.0627
30000,36,991.71,2,19.8,14,39.6,30,2,5.0414,722,4.3712
11200,60,263.46,9,17.6,8,74.3,12,1,4.8751,672,3.9204
17000,36,535.79,5,11.12,8,67.9,22,2,4.8451,762,4.4107
12000,36,389.98,7,23.77,23,58.3,41,1,4.7782,682,4.4518
35000,60,1093.6,10,20.98,15,90.2,37,3,4.9912,667,4.2795
10000,36,371.59,10,5.34,6,35,8,0,4.8751,722,3.6935
6000,36,219.91,3,22.67,19,65.1,53,1,4.7324,682,3.6943
15000,36,534.72,10,22.06,10,75.3,31,5,4.8949,717,4.4851
22000,36,720.15,4,9.27,5,32.6,25,3,4.7404,782,3.7441
11200,36,435.42,4,40.36,6,67,15,0,5,667,4.37
10850,36,397.67,5,13.87,6,0.6,13,2,4.7482,717,1.4624
35000,60,1017.1,7,10.22,16,53.4,30,1,5.4007,682,4.4126
20000,60,498.56,3,4.74,12,31.7,45,12,5.1139,672,4.1317
5600,36,201.25,10,3.99,8,21.8,15,3,4.9542,717,3.94
15850,36,503.29,1,16.91,11,3.6,24,1,5.1761,767,3.4229
25000,36,842.23,10,10.27,9,24.9,39,4,5.3979,667,3.2707
10800,60,274.2,5,9.15,17,22.4,33,0,4.9031,702,3.0128
13750,36,480.77,7,4.4,5,6.5,15,2,5.1732,832,2.4942
15000,36,544.17,10,33.87,14,6.8,26,0,4.9764,712,3.2074
24000,60,569.08,2,17.86,16,59.9,44,3,5.0969,747,4.1876
7500,36,299.36,10,9.8,2,0,4,0,4.6813,692,0
35000,36,1257.6,3,10.39,12,40.7,24,1,5.0212,712,4.521
14825,36,502.02,10,7.62,11,63.4,33,3,5.2788,662,3.7707
9500,36,338.66,10,14.42,15,57.4,37,7,5.0334,677,4.4941
18550,60,470.95,10,22.34,14,80.6,36,8,5.0414,702,4.7977
35000,60,893.35,2,13.16,13,87.3,37,20,5.2975,682,4.4406
15000,36,527.51,10,23.64,9,56.4,35,3,4.7782,672,4.2787
22800,60,616.69,1,8.96,7,50.7,11,0,4.7782,712,3.5183
24000,36,874.3,2,17.7,9,30,13,0,4.7782,677,3.91
13700,60,408.81,10,10.37,6,15.1,30,5,4.9031,667,3.4701
10000,36,354,3,6.78,11,47.6,16,0,5.1399,662,4.0003
23725,60,628.44,10,11.16,9,11.4,28,7,4.9638,727,3.7866
24475,36,897.04,3,9.97,52,39.2,118,2,4.8325,692,3.7037
15000,36,494.22,3,22.42,8,57.1,23,2,4.9294,662,3.632
20000,36,683.36,4,11.18,8,72.8,18,0,5.1072,662,4.077
10000,36,336.9,5,23.44,19,36.2,31,0,4.8451,687,4.1739
28000,60,806.81,1,15.75,12,74.8,35,6,5.1021,692,4.8721
31000,60,796.34,8,5.98,14,77,32,3,5.3979,672,5.1446
18500,36,667.53,5,9.34,7,45.4,14,1,4.8451,677,3.9614
30000,60,723.34,2,2.11,10,35.2,24,1,5.0414,682,3.7137
5000,36,172.09,1,36.66,2,0,20,1,4.415,662,0
20975,36,713.32,8,2.98,9,48.4,12,0,4.7208,737,3.8778
8925,36,327.11,10,23.34,12,27.5,50,0,4.7076,667,3.5051
18000,36,598.89,10,18.45,13,47,30,8,4.9542,732,4.0955
5000,36,173.31,3,12.74,7,29.1,28,0,4.9031,692,3.8623
12000,60,352.15,4,23.62,8,80.9,22,3,4.6245,692,3.9376
35000,60,861.4,0,18.32,10,86.4,25,0,5,697,4.575
12700,36,470.17,10,4.17,5,73.4,6,0,5.221,692,4.3557
6000,36,210.36,3,14.36,16,79.1,35,4,5.3979,672,4.0595
7500,36,265.5,8,10.26,4,84,17,0,4.9031,697,3.476
30000,60,745.42,3,13.02,20,25.7,72,1,5.0969,707,3.7154
16000,36,546.77,8,7.71,7,32.4,10,0,5.0969,712,3.7279
24000,36,855.55,3,36.41,14,30.6,18,0,4.8573,687,3.8588
18700,36,660.12,10,6.41,15,23,18,1,4.7482,682,3.5662
4425,36,177.56,5,7.18,8,36.1,14,0,5,667,3.472
28000,36,992.02,10,6.85,16,23,24,0,5.1461,727,3.9933
18000,60,536.8,5,21.21,9,63.3,18,0,4.9823,672,4.0134
16000,36,513.8,7,1.26,4,45.9,13,2,5.0414,697,3.5862
25000,36,881.9,7,16.48,9,84.7,33,3,5.017,667,3.7913
10500,36,428.61,2,12.04,24,36.2,29,0,4.5441,662,3.6265
25000,60,621.18,3,12.1,7,46.6,24,0,5,712,3.5378
4600,36,165.98,3,11.66,11,0,17,1,4.7782,672,0
15000,36,494.22,3,10.36,8,58.7,25,2,4.8325,692,4.0679
28875,60,861.63,10,23.29,18,81.1,27,2,4.9294,667,4.3819
25000,60,719.06,10,16.25,6,37.5,11,0,4.9031,687,3.3145
3200,36,118.07,1,3.19,5,13.6,23,0,4.5052,687,2.9791
5200,36,188.62,8,16.14,22,10,27,0,4.9031,722,2.8102
22800,36,887.35,6,10.9,12,21.6,27,3,5.0899,712,4.2604
5000,36,193.53,10,37.68,7,65,11,0,4.6021,662,3.4758
15000,36,467.91,6,5.03,7,4.8,20,3,5.2041,742,3.4163
32000,60,959.24,10,6.06,9,60.2,29,5,5.6021,687,5.5264
22675,60,674.75,8,14.44,6,82.9,27,1,4.7324,667,3.8271
35000,36,1153.8,6,9.67,10,81,35,5,5.301,672,4.226
15000,36,519.91,3,19.67,8,28.7,16,0,4.9638,707,3.5846
14400,60,437.74,7,17.24,9,24.9,14,0,4.7782,702,3.735
10000,36,332.1,6,4.63,7,29,10,0,4.6813,662,3.1614
10050,36,313.18,0,9.6,10,4.2,13,0,4.7404,787,2.6107
1000,36,40.02,10,8.48,6,68.8,25,0,4.4771,672,3.724
15950,60,475.95,10,21,14,41.4,25,2,4.699,692,4.1165
12500,36,433.2,9,9.07,14,44.3,44,3,4.8751,692,4.0796
14750,60,468.11,0,22.62,8,64.9,26,0,4.4698,682,3.6817
10000,36,371.59,3,8.11,4,84.1,13,0,4.8451,672,3.1556
24000,36,825.99,2,5.28,7,34.6,19,4,5.1761,787,4.9535
11175,36,444.26,9,7.37,6,61.8,10,0,4.5185,677,3.8367
25325,36,960.51,3,9.27,7,31.5,9,0,4.7604,687,3.1976
10000,36,369.2,10,10.52,3,86.8,12,0,4.9294,712,4.5375
8000,36,277.29,7,2.86,6,46.9,19,0,4.7559,682,3.6401
14000,36,458.28,1,22.71,25,17.1,51,7,5.1303,717,4.3281
8400,36,307.58,0,9.75,3,75,5,0,4.3802,682,3.9443
19950,60,585.45,6,17.92,11,74.7,21,4,4.9993,707,4.3189
15000,36,539.06,2,20.69,19,66.4,25,0,4.6233,687,4.3495
30000,60,880.37,0,14.61,16,76.2,34,3,5.0969,722,4.7431
7125,36,237.07,10,9.2,8,72.9,10,0,4.4771,697,3.6029
12000,36,406.36,5,5.09,7,56.5,30,1,4.9961,687,4.0801
10000,36,404.19,10,25.94,9,54.2,15,0,4.716,662,3.6033
35000,36,1250.3,10,9.55,17,39.2,33,2,5.4771,712,4.5684
16000,36,542.89,0,22.22,9,12.3,23,0,5.0414,787,3.7298
8000,36,296.17,10,24.45,15,29.1,62,3,4.8921,677,3.5363
24000,36,820.04,0,23.58,9,90.4,27,0,4.8451,692,4.3659
1500,36,54.42,3,23.18,16,87.4,21,0,4.9638,677,4.2997
12525,36,450.12,3,18.48,15,62.4,22,1,4.7782,697,3.7037
12800,36,447.55,5,13.53,11,56.8,16,1,5.0969,712,3.9474
24000,60,680.44,9,23.67,18,74.7,27,0,5,677,4.2942
25000,36,922.36,10,15.17,11,46,25,5,5.0792,672,3.7796
18000,60,536.59,10,20.45,8,63.4,25,2,4.7243,697,3.9894
9000,36,304.68,2,13.99,7,57.4,16,0,4.9542,712,3.9602
35000,60,950.42,9,29.23,10,62,34,3,5.0414,682,4.3224
28100,36,991.95,0,24.74,19,56.1,39,5,5.2041,697,4.5488
10000,60,288.15,10,7.39,10,63.7,27,5,5,662,4.0374
33600,60,1032.8,1,2.67,3,21.1,14,0,5,677,3.8013
25000,36,960.6,1,23.18,10,53.8,30,2,4.9479,692,3.7519
16000,36,604.29,1,10.2,9,66.1,17,0,4.699,672,3.9966
11500,36,422.83,5,23.42,9,91.3,25,2,4.716,692,3.8524
20000,36,635.07,0,1.44,5,5.3,7,0,4.7782,747,3.2989
21250,60,595.4,2,14.85,15,78.1,28,0,4.8451,707,4.3222
40000,36,1425.9,10,7.27,8,43.5,19,4,5.0792,742,4.2863
17425,60,485.24,4,12.69,11,47.3,25,3,4.6902,677,4.1355
4225,36,128.6,4,14.52,17,20.6,26,3,4.4914,752,3.592
6475,36,229.54,4,16.92,9,68,15,0,4.5911,687,3.6777
35000,36,1278.5,10,5.83,6,41,23,6,5.243,722,5.36
16550,36,625.06,10,21.89,30,53.3,39,0,4.8451,682,4.366
14025,36,506.97,1,18,23,34.8,37,0,4.5911,667,3.5752
10300,36,373.62,10,6.55,6,94,30,11,5,662,4.7962
21750,36,739.78,5,21.54,17,62.7,40,0,4.9031,662,4.0783
7375,36,277.1,0,22.13,10,74.4,30,7,4.6532,667,4.308
9925,36,350.12,2,14.51,8,38.3,19,2,4.6233,672,3.5561
32000,36,1088.6,1,9.74,12,0.2,18,1,4.8751,717,1.6021
28000,36,941.41,2,14.73,14,33.8,42,5,5.2553,747,4.2013
10000,36,344.17,9,25.13,12,71.6,31,0,5.1761,712,4.62
12475,36,440.38,10,17.09,18,70,38,4,5.2553,672,4.5953
2800,36,100.63,5,13.64,9,52.2,18,3,4.5798,667,4.0381
4500,60,134.71,2,21.92,11,49.3,15,0,4.1761,677,3.6704
18125,36,687.43,4,16.45,14,68.2,19,1,4.8751,662,4.221
10000,60,287.63,8,15.18,9,53,16,1,5.0792,677,3.9175
4000,36,137.61,7,17.49,10,47.1,15,0,4.5441,672,4.0877
18000,36,578.03,4,21.01,16,30.2,29,0,5.0607,752,3.9533
35000,60,1049.2,4,13.72,8,72.3,18,2,5.1096,687,4.4273
21725,60,593.74,0,23.39,10,67.2,31,0,4.7404,677,4.0033
6500,36,222.1,10,35.75,9,78.4,31,2,4.8014,687,4.2124
7350,36,262.02,5,24.03,9,66.8,11,0,4.9031,667,3.5729
3000,36,103.22,5,17.99,13,41.1,50,3,4.9031,687,4.1462
2000,36,72.56,10,10.63,6,76,14,0,4.2645,667,3.4609
20000,36,795.1,7,9.19,6,73.2,10,0,5.017,662,3.7991
25000,36,944.19,2,15.43,16,39.3,25,3,4.9542,717,4.4405
20000,60,518.71,3,24.54,16,39.4,40,7,4.8389,667,3.9975
10000,60,290.59,1,24.11,18,57.9,30,0,4.7404,682,4.1873
35000,60,1087.2,3,5.86,11,86.7,13,0,5.699,672,4.658
27575,60,685.17,9,11.71,9,33.4,18,4,4.7597,727,3.8434
20000,36,696.35,1,12.04,8,82.9,21,4,4.8129,707,3.853
11900,60,355.1,1,38.86,11,37.4,48,3,4.8574,707,3.8158
8000,36,273.35,10,23.59,11,41.2,26,0,4.5441,702,4.436
19200,36,713.45,3,13.18,12,26.3,24,0,4.6813,727,3.7915
4400,36,158.77,10,24.53,9,34.3,11,2,4.5052,667,3.6214
35000,60,893.35,10,17.92,14,78.1,42,4,5.2253,697,4.7217
18000,36,615.03,4,31.11,14,8.2,24,0,4.7993,732,3.1038
15000,36,489.31,10,24.57,14,64.1,32,5,5.0645,677,4.2417
22300,36,790.52,10,13.38,15,58.2,23,4,5,712,4.5116
8000,36,270.91,10,12.31,9,35.1,30,0,5.0414,667,3.5747
33675,60,1088.7,0,15.44,10,46.1,13,0,4.8648,667,4.0688
2100,36,77.18,0,12.33,24,44,35,0,4.6021,667,2.8993
16800,60,440.26,0,37.41,24,50.7,49,6,5.0561,682,4.6641
7225,36,268.48,7,0.85,3,36.3,7,1,5.2553,697,3.4682
19950,36,771.22,9,18.04,17,66,28,1,5.0334,677,4.0319
25075,36,976.28,9,3.84,8,67.7,12,0,4.8196,702,3.7899
6000,36,211.66,3,33.94,16,69.7,27,0,4.5623,662,3.3351
35000,60,946.68,10,23.98,16,23.5,54,8,5,757,4.3115
15000,36,478.19,0,9.31,8,59.4,13,1,4.7324,762,4.1484
10000,60,248.48,5,21.3,11,72.3,27,1,4.8751,672,4.1667
35000,36,1269.7,4,9.47,14,82,23,5,5.3498,687,4.4831
20000,60,598.7,2,7.67,11,19.9,19,1,4.9294,677,3.8131
15125,36,528.85,1,1.8,10,8.8,18,2,4.699,672,3.1655
35000,36,1186.7,6,13.36,20,52.8,50,5,5.2695,677,4.6334
4000,36,139.27,3,18.32,13,56.4,24,0,4.4771,697,4.1333
10000,36,359.38,4,28.04,11,42.1,13,1,4.7782,687,3.8148
5600,36,185.98,5,8.94,4,59.1,10,1,4.6721,687,3.5846
8675,36,313.02,1,23.84,8,4.8,14,0,4.4624,707,2.2304
6850,36,252.9,3,25.49,10,22.6,21,0,4.6233,667,3.3086
30000,36,1048.7,5,16.19,22,34.5,38,1,5.3617,717,4.2482
35000,60,960.11,3,10.31,6,65.1,15,0,5.2305,687,4.5123
35000,36,1195.9,1,0.84,5,12.7,16,3,5,787,3.8128
10000,36,339.5,10,16.78,14,31.9,22,2,4.7782,692,4.1792
20000,36,722.75,4,7.59,4,69.8,6,0,4.8463,667,3.6001
32000,36,1224.6,10,8.7,13,63.3,30,5,5.1761,677,4.6535
10000,36,321.55,1,21.46,16,23.9,25,4,4.6849,762,4.0454
35000,60,1023.8,10,19.89,13,84.2,35,4,5.1614,692,4.4706
10000,60,255.25,3,13.48,9,10.2,15,1,4.8062,717,3.2435
25200,60,732.29,10,9.38,5,94.2,8,0,4.9031,722,4.1012
25000,60,676.2,10,13.67,10,51.7,28,2,5,707,4.3798
35000,60,912.55,1,5.62,6,21.1,17,0,5.301,737,4.092
8000,36,293.21,1,36.76,11,62.2,19,0,4.6325,687,4.1935
6600,36,255.45,10,16.15,13,19.8,22,0,4.3424,677,3.3418
20000,60,543.1,9,34.42,17,82.8,44,3,5.0086,687,4.6046
35000,60,927.1,7,12,5,33.8,22,5,4.9031,682,2.7604
10000,36,344.95,2,33.71,11,81,16,0,4.5264,677,4.0986
5925,36,216.95,10,2.5,9,28.9,13,0,4.5563,687,3.185
20000,36,670.9,5,21.57,11,63.9,22,1,4.8751,682,3.94
16725,36,603.48,3,12.3,9,23.6,12,0,4.9031,707,3.6972
33175,60,1030.5,7,5.54,9,68.4,10,1,4.9777,712,4.365
15000,36,507.95,10,7.08,5,93.9,13,0,4.9031,727,4.2278
15000,36,512.52,3,23.24,10,1.7,11,0,4.6233,752,2.7649
4000,36,143.75,10,3.24,14,22.3,23,0,4.7782,692,3.5892
8975,36,335.79,10,18.82,8,49.1,13,0,4.699,692,3.7707
5325,36,193.18,5,17.26,11,75.4,14,0,4.8325,667,3.9226
7800,36,238.15,10,9.56,11,2.5,23,4,5.1638,827,3.525
10300,60,296.79,9,32.48,6,63.8,17,0,4.4771,712,3.7543
20000,60,529.55,2,23.75,22,58.3,49,0,5,692,4.6358
18150,60,470.73,10,0.42,5,13.5,24,5,5.1139,667,3.1307
10125,36,364.88,2,17.53,9,29,24,0,4.6813,707,3.4014
29000,36,1005.2,1,8.42,11,8.8,22,0,4.7634,697,2.828
2000,36,78.16,0,11.43,5,89.3,19,4,4.398,667,3.6835
